sent_id,sentence,entity
727,"Pope John Paul II assassination attempt .
June 5 : The AIDS epidemic officially begins in the United States, having originated in Africa; making this to be an ongoing pandemic.
June 7 : Operation Opera , a surprise airstrike conducted by the Israeli Air Force on an unfinished Iraqi nuclear reactor near Baghdad.
August 1 :",the United States
730,"December 13 : Martial law in Poland begins.
",Poland
731,"1982
February 2 – 28 : The Hama massacre in Syria, a conflict between Syria and the Muslim Brotherhood , results in a decisive Syrian victory and about 10,000 deaths.
",Syria
731,"1982
February 2 – 28 : The Hama massacre in Syria, a conflict between Syria and the Muslim Brotherhood , results in a decisive Syrian victory and about 10,000 deaths.
",Syrian
732,"April 25 : Israel withdraws from Sinai Peninsula .
",Sinai Peninsula
732,"April 25 : Israel withdraws from Sinai Peninsula .
",Israel
734,"June 6 : First Israeli invasion of Lebanon begins.
September 4 : Provisional World Parliament of the Provisional World Government first session convened.
September 18 : the Sabra and Shatila massacre of thousands of Palestinians during the Lebanese Civil War .
October 1 : Sony releases the world's first commercially sold CD player , the Sony CDP-101 .
November 10 – 15 : Death of Leonid Brezhnev ; Yuri Andropov becomes General Secretary of the Communist Party of the Soviet Union .
November 30 : Michael Jackson releases his landmark album Thriller , the best-selling album of all time.
",Israeli
734,"June 6 : First Israeli invasion of Lebanon begins.
September 4 : Provisional World Parliament of the Provisional World Government first session convened.
September 18 : the Sabra and Shatila massacre of thousands of Palestinians during the Lebanese Civil War .
October 1 : Sony releases the world's first commercially sold CD player , the Sony CDP-101 .
November 10 – 15 : Death of Leonid Brezhnev ; Yuri Andropov becomes General Secretary of the Communist Party of the Soviet Union .
November 30 : Michael Jackson releases his landmark album Thriller , the best-selling album of all time.
",Lebanon
734,"June 6 : First Israeli invasion of Lebanon begins.
September 4 : Provisional World Parliament of the Provisional World Government first session convened.
September 18 : the Sabra and Shatila massacre of thousands of Palestinians during the Lebanese Civil War .
October 1 : Sony releases the world's first commercially sold CD player , the Sony CDP-101 .
November 10 – 15 : Death of Leonid Brezhnev ; Yuri Andropov becomes General Secretary of the Communist Party of the Soviet Union .
November 30 : Michael Jackson releases his landmark album Thriller , the best-selling album of all time.
",Palestinians
734,"June 6 : First Israeli invasion of Lebanon begins.
September 4 : Provisional World Parliament of the Provisional World Government first session convened.
September 18 : the Sabra and Shatila massacre of thousands of Palestinians during the Lebanese Civil War .
October 1 : Sony releases the world's first commercially sold CD player , the Sony CDP-101 .
November 10 – 15 : Death of Leonid Brezhnev ; Yuri Andropov becomes General Secretary of the Communist Party of the Soviet Union .
November 30 : Michael Jackson releases his landmark album Thriller , the best-selling album of all time.
",the Soviet Union
735,"December 7 : The first execution by lethal injection takes place in Texas.
",Texas
737,"March 23 : Ronald Reagan announces the Strategic Defense Initiative , a proposed missile defense system to protect the United States from attack by ballistic nuclear missiles .
",the United States
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",Seoul
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",Soviet
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",Anchorage
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",Alaska
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",Beirut
738,"April 18 : The Bombing of U.S. Embassy in Beirut results in 63 deaths.
June 5 : Second Sudanese Civil War begins.
July 14 : Nintendo releases Mario Bros .
July 23 : Sri Lankan Civil War begins.
September 1 : Korean Air Lines Flight 007 , a scheduled flight from New York City to Seoul via Anchorage, Alaska, is shot down by a Soviet Su-15 interceptor, resulting in 269 fatalities and no survivors.",New York City
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",Lebanon
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",New Jersey
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",Atlantic City
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",the United States
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",African-American
739,"This leads to the declassification of GPS development.
September 17 : Vanessa Lynn Williams becomes the first African-American to be crowned Miss America , in Atlantic City , New Jersey .
October 23 : The Beirut barracks bombing results in the deaths of 307 people, hastening the removal of international peacekeeping forces in Lebanon .
October 25 – 29 : Invasion of Grenada by the United States.
",Beirut
740,"December 10 : End of dictatorship in Argentina .
",Argentina
741,"1984
June 1 – 10 : Indian Armed Forces launch Operation Blue Star against Sikh separatists in Punjab, India, leading to thousands of civilian deaths.
",Punjab
741,"1984
June 1 – 10 : Indian Armed Forces launch Operation Blue Star against Sikh separatists in Punjab, India, leading to thousands of civilian deaths.
",India
742,"October 31 : Assassination of Indira Gandhi , Indian Prime Minister.
December 3 : Bhopal disaster .
",Indian
743,"December 19 : Sino-British Joint Declaration agrees to hand Hong Kong back to China by 1997.
",China
743,"December 19 : Sino-British Joint Declaration agrees to hand Hong Kong back to China by 1997.
",Hong Kong
743,"December 19 : Sino-British Joint Declaration agrees to hand Hong Kong back to China by 1997.
",Sino-British
744,"Operation Moses , the covert evacuation of Ethiopian Jews from Sudan during a civil war that caused a famine.
",Ethiopian
744,"Operation Moses , the covert evacuation of Ethiopian Jews from Sudan during a civil war that caused a famine.
",Sudan
744,"Operation Moses , the covert evacuation of Ethiopian Jews from Sudan during a civil war that caused a famine.
",Jews
746,"Beginning of the 1983–1985 famine in Ethiopia and the 1984–85 UK miners' strike .
",UK
746,"Beginning of the 1983–1985 famine in Ethiopia and the 1984–85 UK miners' strike .
",Ethiopia
748,"Mikhail Gorbachev becomes General Secretary of the Communist Party of the Soviet Union .
",the Soviet Union
749,"March 15 : End of military leadership in Brazil .
",Brazil
752,"August 20 : Beginning of the Iran–Contra affair , a political scandal in the United States that occurred during the second term of the Reagan Administration involving the sale of arms to the Khomeini government of the Islamic Republic of Iran.
",Iran
752,"August 20 : Beginning of the Iran–Contra affair , a political scandal in the United States that occurred during the second term of the Reagan Administration involving the sale of arms to the Khomeini government of the Islamic Republic of Iran.
",the Islamic Republic of Iran
